st_dbscan_cluster_id,cluster_label,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality
329,BTP172 - Nanjappa Circle,osmnx,residential,2,7.0,35.813350699098024,4,0.00043162874517712355
330,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,tertiary,1,3.5,94.29638753452295,6,0.02619428442482419
333,POLICE_STATION::Yelahanka,osmnx,tertiary,2,7.0,197.99725561226938,2,0.0
334,POLICE_STATION::Bellandur,osmnx,tertiary,2,7.0,293.8197510979401,4,0.013833649791278114
337,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,tertiary,2,7.0,119.10602798439612,4,0.001976120747752467
343,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,212.4606540060012,2,0.0
346,POLICE_STATION::Yeshwanthpura,osmnx,secondary,2,7.0,118.66630354209123,4,0.016074630707000142
352,POLICE_STATION::K.G. Halli,osmnx,residential,2,7.0,64.78767913058873,6,0.00019000418368071408
353,POLICE_STATION::HAL Old Airport,fallback,road,2,7.0,250.0,4,0.0
361,BTP009 - Prakash Nagar Junction,osmnx,tertiary,2,7.0,55.23128728782457,6,0.00013413574484776698
380,POLICE_STATION::HAL Old Airport,fallback,road,2,7.0,250.0,4,0.0
386,POLICE_STATION::Yelahanka,osmnx,primary,3,10.5,102.95875790347324,4,0.0076080841882152596
387,POLICE_STATION::Yelahanka,osmnx,tertiary,2,7.0,49.60031877891846,6,0.01149705532038749
414,BTP172 - Nanjappa Circle,osmnx,residential,2,7.0,35.813350699098024,4,0.00043162874517712355
435,POLICE_STATION::Jayanagara,osmnx,tertiary,2,7.0,32.45346585574398,6,0.00477971229001688
443,POLICE_STATION::Adugodi,osmnx,secondary,2,7.0,135.5291612506764,4,0.0014816078266078447
447,POLICE_STATION::Shivajinagar,osmnx,living_street,2,7.0,49.107029942730605,6,0.00014507772019523358
458,POLICE_STATION::Shivajinagar,osmnx,tertiary,2,7.0,50.06533154685434,6,0.002054774241132492
460,BTP105 - Shivasankara Circle,osmnx,primary,2,7.0,285.4471545474512,6,0.0
461,POLICE_STATION::Banashankari,osmnx,residential,2,7.0,116.7601603977935,4,0.00017333376241604438
462,POLICE_STATION::Wilson Garden,osmnx,secondary,2,7.0,95.25123150101905,2,0.0
463,POLICE_STATION::Bellandur,osmnx,residential,2,7.0,167.83622897686092,3,0.006588678273196578
465,POLICE_STATION::K.G. Halli,osmnx,residential,2,7.0,71.51761913087962,6,7.669037427356735e-05
474,"BTP101 - Blood Bank Circle, KH Road",osmnx,tertiary,2,7.0,177.07680250008073,6,0.0018726225338776068
475,POLICE_STATION::Kodigehalli,osmnx,residential,2,7.0,96.73646413031804,8,0.00017581179800944124
478,POLICE_STATION::Yelahanka,osmnx,secondary,2,7.0,142.39471981247618,4,0.0010074662889777701
479,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",osmnx,tertiary,2,7.0,206.30069626263946,6,0.0009391433076169713
494,POLICE_STATION::Rajajinagar,osmnx,trunk,3,10.5,307.89069443688936,4,2.0242654392813206e-05
495,POLICE_STATION::Bellandur,osmnx,trunk,3,10.5,447.5535980974462,3,0.017060116498441677
504,POLICE_STATION::K.R. Pura,osmnx,residential,2,7.0,203.3572081606174,2,0.0
506,POLICE_STATION::Banaswadi,osmnx,secondary,2,7.0,586.8492976510557,3,0.0002756734141952908
518,POLICE_STATION::Banashankari,osmnx,residential,2,7.0,92.21753703917642,6,0.00011218742959196634
519,POLICE_STATION::Banaswadi,osmnx,tertiary,2,12.0,60.35831859531628,8,3.66556174140131e-05
529,POLICE_STATION::Chikkabanavara,osmnx,residential,2,7.0,89.75605397567696,2,0.0
531,BTP172 - Nanjappa Circle,osmnx,residential,2,7.0,35.813350699098024,4,0.00043162874517712355
546,POLICE_STATION::Yeshwanthpura,osmnx,tertiary,2,7.0,97.92596794732184,3,0.03282576513099762
569,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,tertiary,2,7.0,105.04349204393063,6,0.00030756605410511254
570,POLICE_STATION::Adugodi,osmnx,residential,2,7.0,72.00029907085388,6,5.3615679202586325e-05
592,POLICE_STATION::HSR Layout,osmnx,tertiary,2,7.0,153.97322553808684,6,0.013049753804473435
616,BTP009 - Prakash Nagar Junction,osmnx,tertiary,2,7.0,32.64582601686872,6,0.00033292569108688805
622,BTP018 - Dhobi Ghat Junction,osmnx,tertiary,2,7.0,129.4377342070629,6,6.436456086745057e-06
625,POLICE_STATION::Sheshadripuram,osmnx,secondary,2,7.0,148.02715126248836,8,0.008606121069025948
627,POLICE_STATION::Banashankari,osmnx,residential,2,7.0,116.7601603977935,6,0.00011218742959196634
636,POLICE_STATION::Sheshadripuram,osmnx,secondary,2,7.0,78.92662494959077,4,0.002993466996823391
643,POLICE_STATION::R.T. Nagar,osmnx,residential,2,7.0,49.24471319124331,6,3.449940462495351e-05
649,POLICE_STATION::Banaswadi,osmnx,tertiary,2,7.0,138.73941122133496,2,0.0
652,POLICE_STATION::Byatarayanapura,osmnx,tertiary,2,7.0,41.72490332460399,6,0.00015190036364718334
679,POLICE_STATION::Yelahanka,osmnx,primary,3,10.5,157.19697590691652,6,0.00027931001188430176
693,"BTP101 - Blood Bank Circle, KH Road",osmnx,tertiary,2,7.0,177.07680250008073,6,0.0018726225338776068
701,POLICE_STATION::Banaswadi,osmnx,secondary,2,7.0,586.8492976510557,3,0.000273774659649701
707,POLICE_STATION::Bellandur,osmnx,secondary,2,7.0,336.8214930326555,6,0.0001802207704288616
712,"BTP190 - 36th Cross, 4th Main, Jayanagar",osmnx,tertiary,2,7.0,179.8598251124937,8,3.7106169340085255e-05
722,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,294.2291648121559,4,0.007500144819640545
739,POLICE_STATION::HAL Old Airport,osmnx,tertiary,2,7.0,212.4606540060012,4,0.008838155310953107
742,POLICE_STATION::Kodigehalli,osmnx,tertiary,2,7.0,92.01708328624659,5,0.00021246741542345433
753,POLICE_STATION::Hulimavu,osmnx,tertiary,2,7.0,174.6374362303312,7,0.00024345895148113178
760,POLICE_STATION::Hulimavu,osmnx,tertiary,2,7.0,65.44659998609978,8,0.00714771666661082
761,POLICE_STATION::Kamakshipalya,osmnx,residential,2,7.0,100.09402175372941,6,6.436456086745057e-06
779,POLICE_STATION::Pulikeshinagar(F.Town),osmnx,tertiary,2,7.0,105.04349204393063,6,0.0003022881601139816
781,POLICE_STATION::Chikkajala,osmnx,residential,2,7.0,32.21333224576199,4,6.436456086745057e-06
787,POLICE_STATION::J.P. Nagar,osmnx,primary,2,7.0,346.33788194985755,4,0.013676053163994163
789,POLICE_STATION::HAL Old Airport,osmnx,trunk,3,10.5,125.02041934512121,3,0.017456087276898232
797,POLICE_STATION::Malleshwaram,osmnx,secondary,2,7.0,130.4719060087859,6,0.00019344768768712268
