cluster_key,cluster_label,cluster_label_display,week_start,current_week_risk_raw,records_week,severity_sum_week,severity_mean_week,weekly_growth_pct,growth_surge_week,hotspot_age_weeks,road_class,geometry_source,dominant_vehicle_type,layer_b_alert_flag,layer_d_alert_flag,ccs_score,delay_minutes_per_vehicle,criticality_factor,context_multiplier,layer_b_priority_boost,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,network_vulnerability_score,spillover_total_score,road_node_betweenness,road_node_degree,road_node_distance_m,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,nearby_sensitive_poi_count,current_week_ccs_proxy_score,predicted_next_week_risk_raw,model_predicted_next_week_ccs_score,probability_of_escalation,predicted_escalation_flag,predicted_next_week_ccs_score,future_risk_band,predicted_delta_score,predicted_delta_pct,forecast_week_start,lat,lon,forecast_priority_score,forecast_rank,forecast_recommendation
55,BTP108 - Tagore Park Junction,BTP108 - Tagore Park Junction (Cluster 55),2023-12-18,2.3070858062030304,2,4,2.0,-0.9565217391096409,0.0,7,tertiary,osmnx,SCOOTER,0,0,2.6879855156436734,60.0,1.4055338926314465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.349791713929755,46.677124,73.019966,0.9719169537226359,1,22.349791713929754,Watch,20.0,851.1392679158323,2023-12-25,12.94463117718121,77.57114230436243,240.33240446864397,1,Routine monitoring
347,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 347)",2024-01-22,2.89698824238138,4,4,1.0,-0.9649122806932902,0.0,3,tertiary,osmnx,CAR,0,0,4.363966768420226,15.535030827128235,1.4862979888020365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.289356021123848,44.803223,70.03532,0.8562091588973999,1,23.289356021123847,Watch,20.0,608.0217484967328,2024-01-29,12.970347181732814,77.6449368902705,237.33095277748393,2,Routine monitoring
56,BTP027 - Modi Bridge Junction,BTP027 - Modi Bridge Junction (Cluster 56),2024-03-18,2.715926477232544,4,7,1.75,-0.984251968500062,0.0,3,tertiary,osmnx,SCOOTER,0,0,10.825430640228804,60.0,1.4070762443860467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0009707534963512,42.772346,66.80065,0.8601307272911072,1,22.14087499253534,Watch,19.13990423903899,637.7904286591828,2024-03-25,12.999429728679246,77.5503542664151,228.27340170539082,3,Routine monitoring
257,"BTP189 - New Diagonal Road, Jayanagar","BTP189 - New Diagonal Road, Jayanagar (Cluster 257)",2024-01-22,1.6479184330021646,2,2,1.0,-0.9761904761788548,0.0,3,tertiary,osmnx,SCOOTER,0,0,6.007505089003868,60.0,1.5507730946770515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999060068309385,41.63541,64.98979,0.8562091588973999,1,20.406871765816817,Watch,19.10696575898588,1469.8728711061444,2024-01-29,12.928616228735631,77.58070089425287,226.95936823968918,4,Routine monitoring
64,"BTP080 - NR Road, SP Road Junction","BTP080 - NR Road, SP Road Junction (Cluster 64)",2024-03-18,1.6479184330021646,2,2,1.0,-0.9797979797880828,0.0,3,living_street,osmnx,SCOOTER,0,0,5.074166751178439,60.0,1.3937338569861069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999060068309385,37.52621,58.44489,0.8582420746485392,1,18.443400925362713,Watch,17.143494918531776,1318.8257316494687,2024-03-25,12.964301476470586,77.58299856470587,206.40391188745528,5,Routine monitoring
21,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 21)",2023-12-04,1.6635532333438687,3,3,1.0,-0.9499999999841667,0.0,3,tertiary,osmnx,CAR,0,0,3.6754105357560047,60.0,1.3984353220871166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248082609161038,36.426132,56.69274,0.8562091588973999,1,17.935188200854164,Watch,16.61037993993806,1253.7950145264074,2023-12-11,12.993228379790455,77.55393182070699,200.75766826672967,6,Routine monitoring
16,BTP063 - Siddalingaiah Circle,BTP063 - Siddalingaiah Circle (Cluster 16),2023-12-25,2.1501113630736657,5,5,1.0,-0.8837209302120066,0.0,8,residential,osmnx,CAR,0,0,2.6534314985952334,44.7052433644651,1.5543260044971603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099771414197633,35.832775,55.747677,0.9891905387242635,1,18.194143044747914,Watch,16.09437163055028,766.4820805761591,2024-01-01,12.971356912928758,77.59757005382586,199.7165039896047,7,Routine monitoring
52,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 52),2023-12-04,1.2476649250079015,1,1,1.0,-0.9830508474409653,0.0,4,secondary,osmnx,SCOOTER,0,0,1.4599470871773306,58.651020374206986,1.2932471616160208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624041304580518,35.648247,55.45377,0.8400100072224935,1,17.099813796472006,Watch,16.437409666013956,2481.477527900185,2023-12-11,12.980539939009102,77.55731931536585,198.12430377505038,8,Routine monitoring
366,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 366)",2023-12-11,2.218070977791825,3,3,1.0,-0.9857819905166552,0.0,3,residential,osmnx,CAR,0,0,2.433508639997736,60.0,1.236227905445173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208013768193506,35.589207,55.359734,0.9441062808036804,1,18.153529712198345,Watch,15.945515944004839,722.1656027004334,2023-12-18,12.969011838370491,77.64492171694344,196.85511272025798,9,Routine monitoring
286,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 286),2024-01-22,0.8317766166719344,1,1,1.0,-0.9843749999846191,0.0,8,residential,osmnx,CAR,0,0,2.066397713314039,60.0,1.0785714285602042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.044117,52.8988,0.9891905387242635,1,15.869639968872074,Watch,15.869639968872074,1586963996887.2073,2024-01-29,13.191321278434344,77.64629431666667,196.30693583488468,10,Routine monitoring
323,BTP096 - Gali Anjaneya Temple,BTP096 - Gali Anjaneya Temple (Cluster 323),2024-01-01,2.615336607705413,4,6,1.5,-0.9529411764593771,0.0,4,trunk,osmnx,SCOOTER,0,0,3.5662299654135614,60.0,1.2105682674002478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84075671592552,34.70128,53.945488,0.9891905387242635,1,18.172176093970133,Watch,15.331419378044613,539.6949089902153,2024-01-08,12.953190102285712,77.54218438857143,192.07599798915908,11,Routine monitoring
276,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 276),2024-01-22,1.3183347464017316,2,2,1.0,-0.9753086419632677,0.0,4,tertiary,osmnx,SCOOTER,0,0,0.6730058901771818,3.722593594686595,1.3936628584881416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749631532815301,34.250065,53.22682,0.8482961654663086,1,16.510520777121293,Watch,15.735557623839764,2030.4910674660696,2024-01-29,12.99590419883041,77.61324382865497,191.05972159094756,12,Routine monitoring
7,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 7),2024-03-18,2.7593095826112046,5,10,2.0,-0.9852507374602205,0.0,2,primary,osmnx,SCOOTER,0,0,2.193439697524717,60.0,1.2370031322878223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0700689888131927,36.872444,57.403606,0.5998879671096802,1,19.370130216607713,Watch,16.30006122779452,530.9346884998289,2024-03-25,12.933763406902168,77.69038360325544,190.68231639953945,13,Routine monitoring
17,"BTP016 - 5th Main Road, RPC Layout","BTP016 - 5th Main Road, RPC Layout (Cluster 17)",2023-12-25,2.5296831937719073,6,9,1.5,-0.9785714285679337,0.0,8,residential,osmnx,SCOOTER,0,0,13.781759372525364,60.0,1.3934797122126097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.704332647154745,34.235737,53.204,0.995726486047109,1,17.85423242271047,Watch,15.149899775555726,560.2084412911629,2024-01-01,12.966594891041227,77.53792556985502,190.29790854832578,14,Routine monitoring
218,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 218),2024-01-29,2.2642807898291544,3,6,2.0,-0.9347826086753309,0.0,3,secondary,osmnx,SCOOTER,0,0,1.374641988309856,60.0,1.2572722440177972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2816142271332893,34.53275,53.677063,0.9054337739944458,1,17.700248855477682,Watch,15.418634628344392,675.7774578290214,2024-02-05,12.988330528571428,77.53745414166667,190.19948393101615,15,Routine monitoring
78,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 78)",2023-12-04,2.1501113630736657,5,5,1.0,-0.9418604651053272,0.0,3,tertiary,osmnx,SCOOTER,0,0,2.924010872939404,13.01404979577983,1.236115757667606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099771414197633,34.677494,53.907608,0.8574397762616476,1,17.642122399606315,Watch,15.542350985408682,740.1925215724406,2023-12-11,12.913656329347829,77.60613122934782,189.9677643417394,16,Routine monitoring
120,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 120),2023-12-11,2.816516346759675,4,8,2.0,-0.9245283018693485,0.0,3,tertiary,osmnx,SCOOTER,0,0,0.9183128116873878,9.018610766666908,1.3939769149070702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161184791067183,36.106712,56.183987,0.6960784395535787,1,19.06802535289254,Watch,15.906840561825359,503.19236641093204,2023-12-18,13.005869096116504,77.68609715825242,189.48477148130723,17,Routine monitoring
464,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 464),2023-12-18,1.3183347464017316,2,2,1.0,-0.931034482726516,0.0,4,residential,osmnx,SCOOTER,0,0,1.200244624098821,60.0,1.2374137722490284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749631532815301,33.801704,52.5127,0.8389355738957723,1,16.296283945456253,Watch,15.521320792174723,2002.8462910039345,2023-12-25,12.97810134347826,77.63954483188405,188.52941711134852,18,Routine monitoring
407,BTP136 - Hosur-Tavarkere Road Junction,BTP136 - Hosur-Tavarkere Road Junction (Cluster 407),2023-12-25,1.3183347464017316,2,2,1.0,-0.939393939365473,0.0,4,tertiary,osmnx,SCOOTER,0,0,1.1261660657066577,60.0,1.413830269666977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749631532815301,33.768883,52.46042,0.8423790534337362,1,16.280599817648636,Watch,15.505636664367106,2000.8224363573017,2024-01-01,12.930913131395348,77.60640085813954,188.46803815550746,19,Routine monitoring
484,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484)",2023-11-20,0.9704060527839233,1,2,2.0,-0.9909090909000826,0.0,3,residential,osmnx,SCOOTER,0,0,4.299356144389415,46.16511228767098,1.4735935218402727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208013768193505,33.162685,51.494904,0.8583850860595703,1,15.603032033109484,Watch,15.382230656290133,6966.546499032794,2023-11-27,12.973560944848485,77.55099136,187.3753751612432,20,Routine monitoring
119,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 119),2024-03-18,2.335092178866376,6,6,1.0,-0.9166666666539351,0.0,3,tertiary,osmnx,SCOOTER,0,0,4.902207023270841,60.0,1.2369059091194372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3943987311492947,34.138264,53.048748,0.8562091588973999,1,17.590703516711734,Watch,15.19630478556244,634.6605760153286,2024-03-25,12.93534355949367,77.61527929873418,186.44467438090226,21,Routine monitoring
63,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 63),2024-03-18,0.8317766166719344,1,1,1.0,-0.9864864864731555,0.0,3,primary,osmnx,SCOOTER,0,0,4.628438074176126,60.0,1.238923929489537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.769665,50.868923,0.8562091588973999,1,15.26067695617676,Watch,15.26067695617676,1526067695617.6758,2024-03-25,12.959891055263157,77.57751601578947,185.92338280677797,22,Routine monitoring
262,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 262),2024-01-22,1.5380572041353535,2,4,2.0,-0.955555555534321,0.0,3,residential,osmnx,CAR,0,0,1.3677455594935253,19.55858541452133,1.392983362352959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249250556478023,33.754566,52.437614,0.7198879718780518,1,16.518731871228855,Watch,15.393806815581053,1368.4295433380705,2024-01-29,13.007132071621625,77.57046807770271,183.7940732477665,23,Routine monitoring
617,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 617),2023-12-25,1.8483924814931876,3,5,1.6666666666666667,-0.9142857142595919,0.0,3,trunk,osmnx,PASSENGER AUTO,0,0,3.2878611938227333,60.0,1.386741523001389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.619210096675238,32.81682,50.944023,0.8562091588973999,1,16.416654007369935,Watch,14.797443910694698,913.8680602313409,2024-01-01,13.030446334883722,77.53652979767442,181.86904087755397,24,Routine monitoring
376,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 376),2023-12-25,1.2476649250079015,1,1,1.0,-0.9843749999846191,0.0,2,residential,osmnx,SCOOTER,0,0,0.4468606090059203,3.002902427834756,1.3928899769412209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624041304580518,34.523064,53.66164,0.4485900600751241,0,16.562174941491538,Watch,15.899770811033486,2400.312748055433,2024-01-01,12.981212584615385,77.59850144307691,180.73649738333435,25,Routine monitoring
103,BTP104 - Medical College Circle,BTP104 - Medical College Circle (Cluster 103),2023-11-27,2.2532130774077404,4,8,2.0,-0.8709677419073881,0.0,4,primary,osmnx,SCOOTER,0,0,1.6437489251524398,60.0,1.238932884255046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2639861806705257,33.637547,52.251236,0.7198879718780518,1,17.26016111504359,Watch,14.996174934373066,662.3792607827602,2023-12-04,12.959541207092196,77.57740102553191,180.18846905759403,26,Routine monitoring
110,BTP057 - Anand Rao Junction,BTP057 - Anand Rao Junction (Cluster 110),2023-11-20,0.8317766166719344,1,1,1.0,-0.9886363636251291,0.0,3,secondary,osmnx,CAR,0,0,4.301555360824368,36.07789576528267,1.5505362784341823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.50423,48.853405,0.8562091588973999,1,14.656021499633791,Watch,14.656021499633791,1465602149963.3792,2023-11-27,12.987958257264957,77.57406626324786,179.57450051307683,27,Routine monitoring
553,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 553),2023-12-18,1.9313254949209202,4,4,1.0,-0.9540229884947813,0.0,3,primary,osmnx,PASSENGER AUTO,0,0,2.136769263962288,23.03331065276519,1.447517303303328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7513012604438647,32.168175,49.9109,0.8562091588973999,1,16.199180917100747,Watch,14.447879656656882,824.9796865186571,2023-12-25,12.977052076991152,77.57076004955752,178.2646617920412,28,Routine monitoring
104,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 104),2024-03-18,1.6635532333438687,3,3,1.0,-0.9727272727184297,0.0,2,trunk,osmnx,PASSENGER AUTO,0,0,1.143298596363978,60.0,1.4349867560171676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248082609161038,33.141537,51.46122,0.5812124411265055,1,16.36573171892057,Watch,15.040923458004468,1135.3283256439236,2024-03-25,13.000369847746285,77.67703044627365,176.02847367330014,29,Routine monitoring
488,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 488)",2023-12-25,0.8317766166719344,1,1,1.0,-0.9767441860237968,0.0,4,primary,osmnx,SCOOTER,0,0,0.2016334389192418,1.000985374464228,1.3299593842206898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80565,46.148,0.9891905387242635,1,13.844399642944339,Watch,13.844399642944339,1384439964294.4338,2024-01-01,12.917285903215127,77.573532282491,175.04191241264346,30,Routine monitoring
660,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 660),2024-01-01,0.9704060527839233,1,2,2.0,-0.9499999999525,0.0,3,tertiary,osmnx,CAR,0,0,2.577749559541369,45.02271202014375,1.2458216574360177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208013768193505,30.527569,47.297832,0.8562091588973999,1,14.343910710477648,Watch,14.123109333658297,6396.295835261125,2024-01-08,12.996445136363636,77.58449675909091,174.0893234587438,31,Routine monitoring
31,BTP218 - Syndicate Bank Junction,BTP218 - Syndicate Bank Junction (Cluster 31),2023-11-27,2.5296831937719073,6,9,1.5,-0.7999999999733334,0.0,3,residential,osmnx,SCOOTER,0,0,1.0630908245357809,60.0,1.2584815637789384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.704332647154745,32.904392,51.083504,0.631633996963501,1,17.21808396995168,Watch,14.513751322796937,536.685134970365,2023-12-04,12.937702156716416,77.5847269761194,172.69557512185025,32,Routine monitoring
65,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 65),2023-11-20,2.587749474090462,3,6,2.0,-0.9285714285493198,0.0,3,residential,osmnx,SCOOTER,0,0,2.988647325320522,60.0,1.3930392230330402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7968174397117735,31.014685,48.07368,0.8562091588973999,1,16.37987647110391,Watch,13.583059031392136,485.66126747033326,2023-11-27,12.985469412727271,77.55334309818183,169.7068033163953,33,Routine monitoring
20,BTP082 - KR Market Junction,BTP082 - KR Market Junction (Cluster 20),2024-03-18,4.7718405946629066,21,43,2.0476190476190474,-0.9382352941148876,0.0,3,residential,osmnx,SCOOTER,0,0,11.993279787140333,49.4522913034633,1.7888997701831628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27551821240869,32.289406,50.103992,0.8562091588973999,1,19.424060487333545,Watch,13.148542274924855,209.52121924896664,2024-03-25,12.965108344385026,77.57599985347593,166.8837277598373,34,Routine monitoring
678,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 678),2024-01-01,2.495329850015803,3,3,1.0,-0.9230769230532545,0.0,3,tertiary,osmnx,CAR,0,0,2.064302075295949,8.003938424358067,1.449452113653696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649616521832207,30.314493,46.958454,0.8562091588973999,1,15.942267804906571,Watch,13.292651283074363,501.68207997381023,2024-01-08,12.970349842224538,77.64653041019761,166.58392150011892,35,Routine monitoring
87,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 87)",2024-03-18,0.8317766166719344,1,1,1.0,-0.987654320975461,0.0,2,residential,osmnx,SCOOTER,0,0,1.2528155139157977,60.0,1.4738777290408374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.101511,48.211975,0.45342657963434857,0,14.463592529296877,Watch,14.463592529296877,1446359252929.6875,2024-03-25,12.973666373170731,77.55122360853659,165.47051894664767,36,Routine monitoring
574,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 574),2023-12-18,3.010155908303132,5,10,2.0,-0.799999999968,0.0,3,tertiary,osmnx,CAR,0,0,3.7077160303322567,60.0,1.5494772708083733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469603284243128,30.453209,47.179398,0.8562091588973999,1,16.582541573872536,Watch,13.112938289629408,377.9376836943056,2023-12-25,12.920921317691231,77.66547566230389,165.10692845015234,37,Routine monitoring
758,BTP018 - Dhobi Ghat Junction,BTP018 - Dhobi Ghat Junction (Cluster 758),2024-01-22,0.9704060527839233,1,2,2.0,-0.9787234042344953,0.0,3,residential,osmnx,CAR,0,0,3.439247367815797,60.0,1.259699198679481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208013768193505,28.697336,44.382736,0.8562091588973999,1,13.469381825589952,Watch,13.248580448770602,6000.225442256968,2024-01-29,12.987002810769232,77.54941942153846,164.906770167423,38,Routine monitoring
42,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 42),2023-12-11,3.110494438579903,5,6,1.2,-0.874999999978125,0.0,4,tertiary,osmnx,MOTOR CYCLE,0,0,1.347121301385713,60.0,1.2754069234260532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629417002415102,30.530584,47.302635,0.8389355738957723,1,16.731382459551902,Watch,13.1019654571368,360.9936649552393,2023-12-18,12.911701334065931,77.63809812967033,164.55341301801712,39,Routine monitoring
294,BTP063 - Siddalingaiah Circle,BTP063 - Siddalingaiah Circle (Cluster 294),2024-01-15,2.529683193771907,6,6,1.0,-0.8235294117404846,0.0,3,residential,osmnx,CAR,0,0,2.2394968197786254,41.04482428764828,1.2364232046167536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.704332647154744,28.946594,44.779743,0.9891905387242635,1,15.326955811382348,Watch,12.622623164227605,466.7555662148456,2024-01-22,12.971344745762712,77.59733063050847,163.56542570969512,40,Routine monitoring
523,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 523),2023-11-20,1.3183347464017316,2,2,1.0,-0.913043478221172,0.0,3,primary,osmnx,CAR,0,0,2.6900048802086878,60.0,1.4013034934930535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749631532815301,28.542055,44.135414,0.8562091588973999,1,13.78309844435762,Watch,13.00813529107609,1678.5488728346006,2023-11-27,12.980022926923075,77.59337310384616,162.6591768998617,41,Routine monitoring
302,"BTP016 - 5th Main Road, RPC Layout","BTP016 - 5th Main Road, RPC Layout (Cluster 302)",2024-01-15,2.924151453780185,5,9,1.8,-0.9137931034325208,0.0,2,primary,osmnx,SCOOTER,0,0,1.1689959327727235,60.0,1.4132573778830937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3326200972385784,32.916943,51.103497,0.3413078188896179,0,17.66388303352111,Watch,14.331262936282531,430.02990181380625,2024-01-22,12.967010495238096,77.5359064904762,162.3838054462744,42,Routine monitoring
444,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 444),2023-11-20,2.999944813126941,6,7,1.1666666666666667,-0.8823529411591696,0.0,3,secondary,osmnx,CAR,0,0,3.5963376371942744,60.0,1.2152761287623357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4533396108345813,28.973,44.8218,0.8562091588973999,1,15.863877797164289,Watch,12.410538186329708,359.37786552468924,2023-11-27,12.983692070588235,77.57777624117647,157.72359552880124,43,Routine monitoring
457,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 457)",2024-01-01,0.9704060527839233,1,2,2.0,-0.9861111110974151,0.0,2,residential,osmnx,SCOOTER,0,0,1.122855467805349,20.03929151006554,1.240649883249934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208013768193505,29.78066,46.108196,0.4330757061640422,0,13.987019841337023,Watch,13.766218464517673,6234.661486478838,2024-01-08,12.998416657534246,77.54124579452055,157.6479657507665,44,Routine monitoring
