dispatch_rank,cluster_key,cluster_label,cluster_label_display,zone_name,final_risk_band,future_risk_band,priority_band,priority_score,probability_of_escalation,predicted_next_week_ccs_score,current_week_ccs_proxy_score,predicted_delta_score,predicted_delta_pct,recommended_patrol_count,tow_required,tow_reason,recommended_time_window,recommended_day_name,recommended_shift,enforcement_action,forecast_recommendation,road_class,geometry_source,dominant_vehicle_type,records_week,weekly_growth_pct,validation_uncertainty,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,vdi,tvs,resurgence_score,persistence_score,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,nearby_sensitive_poi_count,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,dispatch_notes,lat,lon
712,113,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 113),POLICE_STATION::Jeevanbheemanagar (Cluster 113),Watch,Watch,Watch,6.721671324032316,0.1429717789093653,7.110918088926713,7.959624625634352,-0.8487065367076392,-10.662645244195469,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,SCOOTER,28,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2693164329404705,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.11 | esc_prob=0.14 | priority=6.7 | patrols=0 | tow=no | window=07:00-10:00,12.97172047142857,77.65809898571429
713,300,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 300),POLICE_STATION::Yeshwanthpura (Cluster 300),Watch,Watch,Watch,6.687987800889053,0.0909090936183929,6.929623590656046,7.54161110768421,-0.6119875170281635,-8.114811387230723,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,CAR,23,0.0,0.0,,,0.0,0.0,0.0,0.0,1.386741523001389,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.93 | esc_prob=0.09 | priority=6.7 | patrols=0 | tow=no | window=07:00-10:00,13.030651125340173,77.53626560188894
714,728,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)",Watch,Watch,Watch,6.685854652551592,0.0459770113229751,9.381153257176868,11.579491421559869,-2.198338164383,-18.98475575619896,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,46,0.0,0.0,,,0.0,0.0,0.0,0.0,1.393196144638153,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.38 | esc_prob=0.05 | priority=6.7 | patrols=0 | tow=no | window=07:00-10:00,12.96485363695652,77.64143355869565
715,671,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 671),POLICE_STATION::Sadashivanagar (Cluster 671),Watch,Watch,Watch,6.6752616238368905,0.0512820531924565,7.432927722547095,8.534300422120154,-1.1013726995730586,-12.9052487605117,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,22,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4516240707070718,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.43 | esc_prob=0.05 | priority=6.7 | patrols=0 | tow=no | window=07:00-10:00,13.028115636363635,77.57265875454546
716,222,POLICE_STATION::Madiwala,POLICE_STATION::Madiwala (Cluster 222),POLICE_STATION::Madiwala (Cluster 222),Watch,Watch,Watch,6.657358609934158,0.0,12.933029792207916,13.024881563723708,-0.0918517715157936,-0.7052023548879157,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MOTOR CYCLE,49,0.3611111111010803,0.0,,,0.0,0.0,0.0,0.0,1.393749421221397,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=12.93 | esc_prob=0.00 | priority=6.7 | patrols=0 | tow=no | window=07:00-10:00,12.906594509302328,77.62902934069767
717,541,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 541),POLICE_STATION::Mahadevapura (Cluster 541),Watch,Watch,Watch,6.64395530145155,0.0909090936183929,6.984706696303466,7.610710700965748,-0.6260040046622821,-8.225302855101212,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,PASSENGER AUTO,21,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3800041279992623,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.98 | esc_prob=0.09 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.995168052380953,77.6971674
718,513,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 513),POLICE_STATION::Bellandur (Cluster 513),Watch,Watch,Watch,6.642739551172787,0.1539124896128972,7.112346386896469,8.025096178036216,-0.9127497911397472,-11.373692860206509,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2361969901832963,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.11 | esc_prob=0.15 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.903645915789474,77.70413921052632
719,41,"BTP024 - NPS, Vijayanagar","BTP024 - NPS, Vijayanagar (Cluster 41)","BTP024 - NPS, Vijayanagar (Cluster 41)",Watch,Watch,Watch,6.632486082835219,0.1908831968903541,4.51898434189025,4.013346774621569,0.505637567268681,12.598900507180074,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,11,-0.775510204065806,0.0,,,0.0,0.0,0.0,0.0,1.2488937816317662,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.52 | esc_prob=0.19 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.985268855,77.54963280666668
720,714,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 714),POLICE_STATION::R.T. Nagar (Cluster 714),Watch,Watch,Watch,6.596633656984792,0.1416707932949066,6.484693788737281,6.995846100151856,-0.5111523114145751,-7.306511664549261,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,22,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2810912806460442,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.48 | esc_prob=0.14 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,13.016783113636365,77.58947411818181
721,369,POLICE_STATION::Cubbon Park,POLICE_STATION::Cubbon Park (Cluster 369),POLICE_STATION::Cubbon Park (Cluster 369),Watch,Watch,Watch,6.595081885527322,0.0810647308826446,9.266883929841194,10.955265159085355,-1.6883812292441611,-15.41159620120967,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,SCOOTER,26,0.444444444419753,0.0,,,0.0,0.0,0.0,0.0,1.3145042531609803,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.27 | esc_prob=0.08 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.97496781818182,77.60427583636364
722,708,BTP130 - GD Mara Junction,BTP130 - GD Mara Junction (Cluster 708),BTP130 - GD Mara Junction (Cluster 708),Watch,Watch,Watch,6.58533644873633,0.1065830737352371,6.837400642471671,7.786486034502812,-0.9490853920311412,-12.188879395708746,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,SCOOTER,23,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3414718013262226,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.84 | esc_prob=0.11 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.907731326086957,77.60075574347826
723,53,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 53),BTP032 - Windsor Circle (Cluster 53),Watch,Watch,Watch,6.573458802664731,0.0972590645154317,8.02022283916278,8.888836634224418,-0.8686137950616377,-9.771962639289834,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,24,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3233189405525283,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.02 | esc_prob=0.10 | priority=6.6 | patrols=0 | tow=no | window=07:00-10:00,12.996651083333331,77.5842635625
724,722,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 722),POLICE_STATION::HAL Old Airport (Cluster 722),Watch,Watch,Watch,6.529594140449005,0.1416707932949066,6.206184057272766,6.36988837928615,-0.163704322013384,-2.569971595107136,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MAXI-CAB,34,0.0,0.0,,,0.0,0.0,0.0,0.0,1.285403000238703,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.21 | esc_prob=0.14 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,12.943636333857205,77.6978063225657
725,198,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 198),POLICE_STATION::Electronic City (Cluster 198),Watch,Watch,Watch,6.496982854103166,0.1416707932949066,7.510756258793284,8.21099888232153,-0.7002426235282453,-8.52810520959396,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,18,0.0,0.0,,,0.0,0.0,0.0,0.0,1.235756927421132,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.51 | esc_prob=0.14 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,12.841678855555555,77.64701408333333
726,471,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 471),POLICE_STATION::Jeevanbheemanagar (Cluster 471),Watch,Watch,Watch,6.487519773736891,0.0909090936183929,7.260179816544237,7.840082728948172,-0.5799029124039343,-7.39664276996434,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.35429456980507,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.26 | esc_prob=0.09 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,12.959418765,77.65602405
727,66,"BTP022 - Marenahalli Junction, Vijayanagar","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",Watch,Watch,Watch,6.470700678339187,0.1247786531845728,7.182318545385961,8.026774952815776,-0.8444564074298153,-10.52049437399982,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2789888296297158,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.18 | esc_prob=0.12 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,12.96847298,77.53702788
728,107,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 107),POLICE_STATION::Yelahanka (Cluster 107),Watch,Watch,Watch,6.4604679069489555,0.1902834077676137,4.324450981615257,0.9499441044646664,3.3745068771505906,355.2321507905927,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MOTOR CYCLE,2,-0.8947368420581717,0.0,,,0.0,0.0,0.0,0.0,1.2606524547888012,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.32 | esc_prob=0.19 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,13.093943976190475,77.5943195047619
729,279,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 279),POLICE_STATION::HAL Old Airport (Cluster 279),Watch,Watch,Watch,6.455804502784843,0.0810647308826446,9.740990521022862,11.252083269626167,-1.5110927486033052,-13.429448683054533,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,CAR,48,0.170731707312909,0.0,,,0.0,0.0,0.0,0.0,1.285403000238703,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.74 | esc_prob=0.08 | priority=6.5 | patrols=0 | tow=no | window=07:00-10:00,12.942963473252652,77.69740347977452
730,44,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 44),POLICE_STATION::HSR Layout (Cluster 44),Watch,Watch,Watch,6.445098938699585,0.0810647308826446,13.56217304918691,15.66823505295919,-2.10606200377228,-13.44160332366281,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,38,0.7272727272396694,0.0,,,0.0,0.0,0.0,0.0,1.1572622539938635,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.56 | esc_prob=0.08 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.906240648333332,77.62993785833334
731,661,BTP023 - Mahalaxmi Layout Entrance,BTP023 - Mahalaxmi Layout Entrance (Cluster 661),BTP023 - Mahalaxmi Layout Entrance (Cluster 661),Watch,Watch,Watch,6.442143797107872,0.1416707932949066,7.296556141870701,8.073597571534037,-0.7770414296633366,-9.62447561551484,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,17,0.0,0.0,,,0.0,0.0,0.0,0.0,1.23592493587878,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.30 | esc_prob=0.14 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,13.00810741764706,77.54847465294118
732,403,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 403),POLICE_STATION::Sheshadripuram (Cluster 403),Watch,Watch,Watch,6.4129138833484,0.1392270028591156,6.718573775759571,7.612878752423515,-0.8943049766639435,-11.747264151051588,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,22,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2555461063615556,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.72 | esc_prob=0.14 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.996323181818182,77.56306893636363
733,584,"BTP197 - 9th Cross, 24th Main, JP Nagar","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584)","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 584)",Watch,Watch,Watch,6.41187760397136,0.1502336412668228,6.585414603366892,7.113103802735522,-0.5276891993686306,-7.418550522087264,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2386757545597114,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.59 | esc_prob=0.15 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.910628731578948,77.58506854210526
734,381,"BTP095 - Satellite Bus Stand, Mysore Road","BTP095 - Satellite Bus Stand, Mysore Road (Cluster 381)","BTP095 - Satellite Bus Stand, Mysore Road (Cluster 381)",Watch,Watch,Watch,6.391038834801647,0.1323467840751012,9.409113405811103,6.790512491787211,2.6186009140238946,38.56264040166831,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,SCOOTER,22,-0.6716417910347516,0.0,,,0.0,0.0,0.0,0.0,1.2105682674002478,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.41 | esc_prob=0.13 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.95349292325946,77.54273083852891
735,482,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 482),BTP010 - Rajajinagar Entrance (Cluster 482),Watch,Watch,Watch,6.389402060219562,0.0815850843985875,9.114052676565755,10.16605097822818,-1.051998301662424,-10.348150956668656,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,PASSENGER AUTO,47,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3006926227194786,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.11 | esc_prob=0.08 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.982318114893616,77.5630161787234
736,486,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 486),POLICE_STATION::Jeevanbheemanagar (Cluster 486),Watch,Watch,Watch,6.368249373226241,0.0972590645154317,9.002052152462724,9.865081702396877,-0.8630295499341507,-8.748326429338958,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,unclassified,osmnx,SCOOTER,67,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2693164329404705,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.00 | esc_prob=0.10 | priority=6.4 | patrols=0 | tow=no | window=07:00-10:00,12.971669582089552,77.65811406865672
737,773,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 773),POLICE_STATION::Kamakshipalya (Cluster 773),Watch,Watch,Watch,6.349908838872444,0.0972590645154317,7.361889949934636,8.216533546642115,-0.8546435967074784,-10.401510463652084,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,32,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3197848224111068,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.36 | esc_prob=0.10 | priority=6.3 | patrols=0 | tow=no | window=07:00-10:00,12.98682765625,77.51911539375
738,577,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),Watch,Watch,Watch,6.3280315475535645,0.116672803958257,8.09863711708191,9.367564560592218,-1.2689274435103073,-13.545969554488194,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.248165887121093,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.10 | esc_prob=0.12 | priority=6.3 | patrols=0 | tow=no | window=07:00-10:00,12.973556235,77.54013974
739,479,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",Watch,Watch,Watch,6.28690952942581,0.0825083339586854,6.095047925586419,5.267799477740295,0.8272484478461237,15.70387124993501,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,16,-0.4074074073923182,0.0,,,0.0,0.0,0.0,0.0,1.3990789991602628,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.10 | esc_prob=0.08 | priority=6.3 | patrols=0 | tow=no | window=07:00-10:00,12.993197772093025,77.55322868372093
740,774,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 774),POLICE_STATION::Hebbala (Cluster 774),Watch,Watch,Watch,6.283992691187909,0.1259968131780624,6.539400998476741,6.9752945782508124,-0.4358935797740715,-6.249106397179415,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,35,0.0,0.0,,,0.0,0.0,0.0,0.0,1.279572381848729,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.54 | esc_prob=0.13 | priority=6.3 | patrols=0 | tow=no | window=07:00-10:00,13.04947956,77.59333452857142
741,537,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 537),POLICE_STATION::Yeshwanthpura (Cluster 537),Watch,Watch,Watch,6.219506357420394,0.1416707932949066,7.07835634724528,8.124151822729202,-1.0457954754839216,-12.872672719253464,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,MOTOR CYCLE,18,0.0,0.0,,,0.0,0.0,0.0,0.0,1.216133654164188,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.08 | esc_prob=0.14 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,13.03078328888889,77.53598713888888
742,645,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 645),POLICE_STATION::Mahadevapura (Cluster 645),Watch,Watch,Watch,6.21844522403543,0.1259968131780624,6.581341177676975,7.144283780675359,-0.5629426029983842,-7.879622649401144,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,SCOOTER,24,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2699634920399998,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.58 | esc_prob=0.13 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,12.990895557741892,77.68768520989877
743,566,BTP218 - Syndicate Bank Junction,BTP218 - Syndicate Bank Junction (Cluster 566),BTP218 - Syndicate Bank Junction (Cluster 566),Watch,Watch,Watch,6.205843098534439,0.1259968131780624,6.959719931800832,7.275146807545239,-0.3154268757444072,-4.335677121648091,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,34,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2584815637789384,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.96 | esc_prob=0.13 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,12.9375196,77.58474381764707
744,436,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 436),POLICE_STATION::Kamakshipalya (Cluster 436),Watch,Watch,Watch,6.197478836438432,0.0512820531924565,7.505937325259326,8.220743978733504,-0.7148066534741773,-8.695157703930217,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,29,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3996516777354435,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.51 | esc_prob=0.05 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,13.014116679310344,77.49179653448276
745,235,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 235),POLICE_STATION::HAL Old Airport (Cluster 235),Watch,Watch,Watch,6.191298671572587,0.0,13.561873527722046,15.65970965277082,-2.097836125048774,-13.396392215634856,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,49,0.580645161271592,0.0,,,0.0,0.0,0.0,0.0,1.305929881290119,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=13.56 | esc_prob=0.00 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,12.950273177986851,77.69974689830354
746,338,BTP082 - KR Market Junction,BTP082 - KR Market Junction (Cluster 338),BTP082 - KR Market Junction (Cluster 338),Watch,Watch,Watch,6.170799089267348,0.0512820531924565,7.687734002105375,8.155600914262562,-0.467866912157187,-5.736755844460352,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,30,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3928938146978675,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.69 | esc_prob=0.05 | priority=6.2 | patrols=0 | tow=no | window=07:00-10:00,12.96792079,77.57790207333333
747,509,POLICE_STATION::Vijayanagara,POLICE_STATION::Vijayanagara (Cluster 509),POLICE_STATION::Vijayanagara (Cluster 509),Watch,Watch,Watch,6.145145944530476,0.0,9.587641760936751,10.741331300893531,-1.1536895399567817,-10.740656884434834,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,40,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4355106097994537,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.59 | esc_prob=0.00 | priority=6.1 | patrols=0 | tow=no | window=07:00-10:00,12.967056625,77.54297912749999
748,89,BTP211 - Central Street Junction,BTP211 - Central Street Junction (Cluster 89),BTP211 - Central Street Junction (Cluster 89),Watch,Watch,Watch,6.078035044260348,0.0,10.127114835397586,12.396489300921116,-2.269374465523528,-18.306589956656826,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,PASSENGER AUTO,41,0.3666666666544444,0.0,,,0.0,0.0,0.0,0.0,1.4018197970321726,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=10.13 | esc_prob=0.00 | priority=6.1 | patrols=0 | tow=no | window=07:00-10:00,12.984193714084508,77.60323464225353
